fasta_file	Auckland	Berlin	Birmingham	Kyiv	London	Singapore	Tokyo
/home/staff/iinf/ajank/adg/test/SRR27257857_1.fasta.gz	9.829479607005993	10.365690035411346	7.268960752921987	11.351792673942187	12.02428430117187	6.654946445456148	8.068842496665981
/home/staff/iinf/ajank/adg/test/SRR27257857_2.fasta.gz	1.9864343618075966	2.0612842498727844	2.1574028556916596	2.4981579922244204	2.3603619704636842	1.7066700735514349	2.025479563499599
/home/staff/iinf/ajank/adg/test/SRR27257890_1.fasta.gz	6.173566276636047	6.464545681746017	5.702367525478351	8.002153546276904	7.669892681423664	5.32591903049593	4.695475775963013
/home/staff/iinf/ajank/adg/test/SRR27257890_2.fasta.gz	1.227699250617523	1.260976410369267	1.8601066207110368	1.5287071187684507	1.474418165930042	1.750027227523434	1.1591842430748067
/home/staff/iinf/ajank/adg/test/SRR27257964_1.fasta.gz	12.76226297289008	13.72361969304755	10.987367084352353	15.102352674066104	15.607631711485434	9.172732037761152	12.706845806695352
/home/staff/iinf/ajank/adg/test/SRR27257964_2.fasta.gz	2.6662516098213946	2.830922893269576	3.004114868546038	3.313991951975098	3.1871845547090256	2.3931136124362817	2.822718941165373
/home/staff/iinf/ajank/adg/test/SRR27257967_1.fasta.gz	8.246940314771242	8.256737134533479	8.525751032550945	10.049369775101406	9.50652468127264	8.314047950092503	6.314462981673244
/home/staff/iinf/ajank/adg/test/SRR27257967_2.fasta.gz	1.6903975730234544	1.6698779216452446	2.6763030503461978	2.0115885705004812	1.9072240568686867	2.8134314717680065	1.6067586133065423
/home/staff/iinf/ajank/adg/test/SRR27258018_1.fasta.gz	6.206942200485088	6.3513303233198215	7.717919248564509	7.467592689315136	7.271022640850506	7.93560167156182	4.888092178176728
/home/staff/iinf/ajank/adg/test/SRR27258018_2.fasta.gz	1.2738429158145592	1.2849306960599252	2.194979693871524	1.4956705770870637	1.4616217939596752	2.6086255122074684	1.227958338298711
/home/staff/iinf/ajank/adg/test/SRR27257590_1.fasta.gz	9.206569200876277	10.258717908301035	7.867566328131672	10.943972018551394	11.848255774603206	6.51284510217284	9.134916669324383
/home/staff/iinf/ajank/adg/test/SRR27257590_2.fasta.gz	1.844994909244729	2.0162944757656067	2.181269523534624	2.3605899488649498	2.3006410792438583	1.6827771572518442	2.016039918745638
/home/staff/iinf/ajank/adg/test/SRR27257631_1.fasta.gz	7.963727415604538	9.072458592504098	6.7474945033075295	9.169375891372745	10.365564851992602	5.380486905306155	8.334253530448635
/home/staff/iinf/ajank/adg/test/SRR27257631_2.fasta.gz	1.6023007090524706	1.7861184746948129	1.7833402663906275	2.0872691919929847	2.0261610984091467	1.3770816390200016	1.7984516801320158
/home/staff/iinf/ajank/adg/test/SRR27257639_1.fasta.gz	3.6749071154114397	4.959243107443107	4.4676696943237255	4.584446352402585	5.238980543523655	2.8564367122572403	6.0232044219525225
/home/staff/iinf/ajank/adg/test/SRR27257639_2.fasta.gz	0.7817111349791864	1.035632057291565	1.1520575063467893	1.0507583599875405	1.0848031240177	0.7416929502497476	1.2326565630765316
/home/staff/iinf/ajank/adg/test/SRR27257651_1.fasta.gz	4.033613210314867	5.425643308780149	4.808809200898446	4.977072843575927	5.738287685993536	3.0886065119376704	6.555610032729599
/home/staff/iinf/ajank/adg/test/SRR27257651_2.fasta.gz	0.8572661134578494	1.1295665731840099	1.2316714482804327	1.1513659515115293	1.1882476137293683	0.8019265543726333	1.334653323567434
/home/staff/iinf/ajank/adg/test/SRR27257677_1.fasta.gz	8.713189145825384	9.412580174373673	7.304331869561526	10.171895543998813	10.804095313491356	5.998500352349216	8.867038890892191
/home/staff/iinf/ajank/adg/test/SRR27257677_2.fasta.gz	1.7728125957590886	1.879801291579625	1.9194241721908503	2.20871612060345	2.1321722345903553	1.5459253715166694	1.8166027805082787
/home/staff/iinf/ajank/adg/test/SRR27257703_1.fasta.gz	5.595924118499706	6.578466999388704	5.68038771405703	6.888313341875069	7.3221686407284645	4.176773954514556	7.3280157839390645
/home/staff/iinf/ajank/adg/test/SRR27257703_2.fasta.gz	1.1585618935338755	1.3382937372023367	1.4596859552067258	1.491168019466734	1.4744951567815476	1.0735446352617692	1.470553245825998
/home/staff/iinf/ajank/adg/test/SRR27257711_1.fasta.gz	9.281801280315737	10.43624366485268	7.874948733275771	10.764427967610994	11.965361430296214	6.343767859963725	9.618134557960461
/home/staff/iinf/ajank/adg/test/SRR27257711_2.fasta.gz	1.8789479442947337	2.0661456874735817	2.1036655466005034	2.419623947288671	2.346295192426881	1.632504790671353	2.0730108172886084
/home/staff/iinf/ajank/adg/test/SRR27257729_1.fasta.gz	6.953951957568037	7.415279799146482	6.518476400220106	8.82620028587223	8.61954092587041	5.500257879520377	6.674143684461637
/home/staff/iinf/ajank/adg/test/SRR27257729_2.fasta.gz	1.4108144480088065	1.4785524856801568	1.7105773728177498	1.759498456842058	1.6953678198416477	1.5127844157214156	1.3740052590848812
/home/staff/iinf/ajank/adg/test/SRR27257884_1.fasta.gz	7.429443649260191	8.01503173317385	6.684608107818025	9.330243357745516	9.30520419748138	5.665042296272473	6.902824277693448
/home/staff/iinf/ajank/adg/test/SRR27257884_2.fasta.gz	1.481935238757616	1.5668587727387377	1.877915749203827	1.8701900503844948	1.7954728258869332	1.5025003195585356	1.5413605146052614
/home/staff/iinf/ajank/adg/test/SRR27257949_1.fasta.gz	8.363421297792456	9.29882746490253	6.6625513131144105	9.522614586991072	10.686794903991567	5.516890909121276	8.24292106937978
/home/staff/iinf/ajank/adg/test/SRR27257949_2.fasta.gz	1.666249196469449	1.8133310264184532	1.808011755902065	2.180621961858512	2.079632509121658	1.421326002762244	1.8125683473333978
/home/staff/iinf/ajank/adg/test/SRR27257555_1.fasta.gz	2.561252051668519	2.437312460199162	8.043033731386176	3.0257321929299357	2.8023440651677274	8.237997659467739	1.9292146885881356
/home/staff/iinf/ajank/adg/test/SRR27257555_2.fasta.gz	0.49440471575533196	0.4650239194843412	1.5601572506880057	0.5765821304911294	0.5342346989988995	1.705904892827255	0.36995048430090904
/home/staff/iinf/ajank/adg/test/SRR27257797_1.fasta.gz	2.7203273684736198	2.5997955442443748	9.648906199642347	3.191477322080706	2.965477616803446	9.902846575241238	2.060432926894213
/home/staff/iinf/ajank/adg/test/SRR27257797_2.fasta.gz	0.5315795428719235	0.5035665726940844	1.9152965764100274	0.6139828132805547	0.5720871643965719	2.09193664192132	0.39932804121726323
/home/staff/iinf/ajank/adg/test/SRR27257846_1.fasta.gz	2.4273737497805414	2.37690426059	6.625876357647784	2.9442324538107245	2.738710052432428	6.6403897835967785	1.9404064763379083
/home/staff/iinf/ajank/adg/test/SRR27257846_2.fasta.gz	0.47512303975785825	0.4607148582995339	1.3671649718916317	0.5658235571480398	0.5286143709933798	1.4866871604727576	0.3746001685455457
/home/staff/iinf/ajank/adg/test/SRR27257887_1.fasta.gz	2.3740151279109662	2.312873753818053	8.19498559639103	2.828381971265081	2.6522797076812927	7.162247387562457	2.144648025896512
/home/staff/iinf/ajank/adg/test/SRR27257887_2.fasta.gz	0.45869572333273495	0.4428192076479425	1.6401976138734224	0.5381655087951888	0.5056809741179285	1.540864797817441	0.4124262766054932
/home/staff/iinf/ajank/adg/test/SRR28910762_1.fasta.gz	3.649854559389399	3.6697935870128378	7.751170276479719	4.391263829110815	4.258357021446341	8.273358214305942	3.066106651106796
/home/staff/iinf/ajank/adg/test/SRR28910762_2.fasta.gz	0.7519535486453917	0.7451179257229134	1.6175674852967488	0.8852696604365782	0.8586881124800472	1.9854125836531258	0.6541876432412912
/home/staff/iinf/ajank/adg/test/SRR28910780_1.fasta.gz	4.953466616191471	5.301491552454648	7.167993425514014	6.104091723721794	6.043365724534855	6.6303848476226355	4.606136465129987
/home/staff/iinf/ajank/adg/test/SRR28910780_2.fasta.gz	1.0163440378475805	1.07218099583672	1.8248234714436022	1.2168490190848373	1.2099648095784137	2.148531927163289	1.0075117999358425
/home/staff/iinf/ajank/adg/test/SRR28910782_1.fasta.gz	4.260394974430959	4.454122621933966	4.278104942270385	5.454176052342208	5.278849995124541	3.87096498520414	3.2364959509519347
/home/staff/iinf/ajank/adg/test/SRR28910782_2.fasta.gz	0.8446461972616625	0.868388176753489	1.4293306187415278	1.043254348001759	1.01383628260608	1.370588433224811	0.818712512312384
/home/staff/iinf/ajank/adg/test/SRR28910784_1.fasta.gz	7.170174757396559	7.538680228350155	7.627193088020357	9.534372789780763	8.705973260567829	6.761203175879143	6.112580860006723
/home/staff/iinf/ajank/adg/test/SRR28910784_2.fasta.gz	1.4399291051660235	1.4915040514414928	2.455262507410082	1.8488121691579065	1.702701067678553	2.4534694020808563	1.4010643664550122
/home/staff/iinf/ajank/adg/test/SRR28910785_1.fasta.gz	3.8003940619081513	3.7341639492329306	8.103666785175985	4.620356421800674	4.3883929727264865	8.531192523201463	3.0561503319781846
/home/staff/iinf/ajank/adg/test/SRR28910785_2.fasta.gz	0.7808734857290093	0.7542047430002676	1.8087150892130224	0.9250405193990168	0.8819974508404979	2.1542868534070494	0.6466242409254048
/home/staff/iinf/ajank/adg/test/SRR28910791_1.fasta.gz	4.681437474341478	4.910596758743586	6.445587039464333	6.547126366967405	5.7326300265215515	5.934105894446899	4.2328498480170955
/home/staff/iinf/ajank/adg/test/SRR28910791_2.fasta.gz	0.9750985198868412	1.0056555668064495	1.952176952222393	1.320531388570117	1.1614983751908572	2.2577938497428636	0.9250168203433048
/home/staff/iinf/ajank/adg/test/SRR28910794_1.fasta.gz	5.3820353425834995	6.141911158517202	6.216925463320031	6.862926553585927	6.871013226899111	4.906844103793096	5.528444022301545
/home/staff/iinf/ajank/adg/test/SRR28910794_2.fasta.gz	1.0796510726333	1.2101531498462896	1.7887141444498607	1.330472365407125	1.3411378592327496	1.7018667030724108	1.1939786426648127
/home/staff/iinf/ajank/adg/test/SRR27257327_1.fasta.gz	8.336086519674916	9.321653889712127	7.804684103298187	10.510670457747958	10.702786784402058	6.490895589154685	8.222271973806741
/home/staff/iinf/ajank/adg/test/SRR27257327_2.fasta.gz	1.6756265551804002	1.8381290461691722	2.128903803744313	2.1115906107567737	2.0796991989915883	1.758071400164367	1.794188240016909
/home/staff/iinf/ajank/adg/test/SRR27257341_1.fasta.gz	5.6707975688569565	7.031455361235372	6.165411983153634	7.0852494253187315	7.692852751058537	4.350523866505747	7.373176846003598
/home/staff/iinf/ajank/adg/test/SRR27257341_2.fasta.gz	1.1682145620806734	1.4176281408021179	1.6201483106491914	1.5250436099435514	1.5372215532102054	1.1235159542994002	1.5500352593612885
/home/staff/iinf/ajank/adg/test/SRR27257384_1.fasta.gz	7.7190152380362225	8.878617806800762	7.13369491334161	9.303332984451343	10.029496869552432	5.577243991415365	8.457605823382607
/home/staff/iinf/ajank/adg/test/SRR27257384_2.fasta.gz	1.575339622975937	1.7743277143364617	1.913684523141362	1.9988458056975542	1.9794551545399133	1.4433354223606185	1.8093259508200261
/home/staff/iinf/ajank/adg/test/SRR27257436_1.fasta.gz	5.464340650075557	5.864519001464061	5.4141637562161105	6.962720596414702	6.701545918518795	4.3837733917068045	5.536934078797541
