fasta_file	Auckland	Berlin	Birmingham	Kyiv	London	Singapore	Tokyo
test/SRR27257857_1.fasta.gz	0.017973928746838952	0.01743539229081449	0.01717742032637057	0.01720701529982199	0.018590616921124428	0.015930953451542405	0.018680216939214678
test/SRR27257857_2.fasta.gz	0.017881947717689858	0.01729646291948199	0.017146421408076058	0.017416495277681347	0.01864583621901904	0.015773700304092638	0.018454674975813996
test/SRR27257890_1.fasta.gz	0.017921938493331593	0.020107882711153647	0.021288266891051993	0.02018495576036502	0.021105444344368125	0.019895423686797354	0.020368004334114714
test/SRR27257890_2.fasta.gz	0.01809068041686992	0.019836429786192666	0.021654306435903298	0.019493937453523555	0.02143667248295524	0.019583256691096382	0.019550179418517253
test/SRR27257964_1.fasta.gz	0.018198804384184412	0.018144901182954074	0.016877848344731404	0.017826604183841934	0.019243695590678428	0.016545736393330044	0.01912138926208698
test/SRR27257964_2.fasta.gz	0.017897148200896718	0.017640524566415308	0.017230141047378654	0.017541825783510274	0.018938269839747324	0.015967327357548276	0.018558280577341782
test/SRR27257967_1.fasta.gz	0.01808119650151134	0.01724936051249266	0.017347407329159324	0.017244731290176687	0.019262175831127507	0.01728576464215522	0.017384388903648646
test/SRR27257967_2.fasta.gz	0.017530011998818415	0.01666284769662194	0.016796711348631713	0.017225344360815478	0.018584981248073056	0.016669702558598766	0.016658820111010057
test/SRR27258018_1.fasta.gz	0.017887183647116167	0.017395241332944157	0.01827230266609364	0.01732649754631805	0.01905992554926618	0.017503766422929033	0.016967608020345956
test/SRR27258018_2.fasta.gz	0.017481073697047184	0.01688180178551235	0.017854428573136513	0.016985472307067213	0.018694765944125433	0.01690623708023733	0.016394893644649255
test/SRR27257590_1.fasta.gz	0.018202177900751508	0.022771690012441115	0.02073668490699351	0.021377017998087854	0.02283640070689207	0.020645602272070608	0.024810676347694485
test/SRR27257590_2.fasta.gz	0.01835430263425921	0.021372661803748035	0.0200713772586868	0.02087469633753344	0.02257336530290689	0.019511488228911203	0.02420948776070461
test/SRR27257631_1.fasta.gz	0.01812454334473208	0.020377478962717247	0.019419136829772046	0.019961964161708243	0.021064970806210625	0.01850659708462924	0.022835498458981585
test/SRR27257631_2.fasta.gz	0.018230386108209158	0.020504838083943815	0.01869369192749274	0.0199648800292567	0.02146740296241576	0.018234562379603424	0.022478772176626433
test/SRR27257639_1.fasta.gz	0.01718438139609476	0.02454236072860496	0.020160082080317603	0.0221683599478184	0.02469569457497094	0.02234222729159519	0.031006668839645223
test/SRR27257639_2.fasta.gz	0.01719626899748517	0.023372152917058436	0.019785972490795646	0.022074599670101877	0.024341896085212394	0.02084125791419758	0.030502418423068105
test/SRR27257651_1.fasta.gz	0.01696861756808328	0.023612191463842074	0.019232467920178197	0.021539895752702706	0.023143004271429506	0.02076037377431704	0.03047271638445255
test/SRR27257651_2.fasta.gz	0.0172590341736277	0.02585129596366581	0.020201324159248663	0.022073528433329326	0.025712542466517788	0.021624802635723916	0.03239954975606658
test/SRR27257677_1.fasta.gz	0.016742336757950713	0.022743284035304782	0.02577917037886581	0.02154755319684814	0.022547279806821873	0.02136994707994518	0.024312472241898146
test/SRR27257677_2.fasta.gz	0.017421832161404645	0.0217271385664888	0.025044683063975632	0.02182940973766307	0.022575306139690998	0.02097306288795109	0.024312880433927445
test/SRR27257703_1.fasta.gz	0.01691291712703457	0.024218622762514522	0.02347960202829331	0.022131246092245024	0.023981696729306758	0.021287269703219314	0.028622885823400585
test/SRR27257703_2.fasta.gz	0.016692398261640276	0.024144721346225088	0.025251378604659244	0.022769236330227188	0.025292999611273143	0.0218914351873614	0.02879902020263462
test/SRR27257711_1.fasta.gz	0.01842330828388061	0.021686870785819802	0.018620858917482948	0.020528903054893403	0.02242921468045183	0.019984069678902178	0.024992910525059482
test/SRR27257711_2.fasta.gz	0.01859916640284222	0.022203816498751458	0.01968277139833111	0.021475745569261503	0.023204392348756334	0.02013488765822595	0.025513212835729902
test/SRR27257729_1.fasta.gz	0.017458259355582435	0.02261589588769384	0.026266000980657137	0.022183911166206462	0.02287022312168103	0.02180242773338598	0.022544868849551983
test/SRR27257729_2.fasta.gz	0.017242493370308313	0.021710332872674	0.026810427015620822	0.021777858964754412	0.022917035819512946	0.021896436830769233	0.022650841583808215
test/SRR27257884_1.fasta.gz	0.017644594980440624	0.022461967065158843	0.02565862914715116	0.022062600717091763	0.022961528805101633	0.021560000500689798	0.022523377756447093
test/SRR27257884_2.fasta.gz	0.017762175397794094	0.021921261656987295	0.026262985886384656	0.021730518704625293	0.02294301293631064	0.021837484550111072	0.02261218703690549
test/SRR27257949_1.fasta.gz	0.017859735107943357	0.020808203281675083	0.02129300974817458	0.020839340049970064	0.021624195350762584	0.019678380644766794	0.022929018613581445
test/SRR27257949_2.fasta.gz	0.017608417531285146	0.021403234549248612	0.020886398155354605	0.02042390115782463	0.021430056646636456	0.019112689677005523	0.022792242494326837
test/SRR27257555_1.fasta.gz	0.010422256203457506	0.01428879424221859	0.04887406201110078	0.016106864604651723	0.016353629051376547	0.016375515635635947	0.011714017717424002
test/SRR27257555_2.fasta.gz	0.010844490842106954	0.014583826545392413	0.042842189029372264	0.016471215105019144	0.017034983506152568	0.017339625008676467	0.012824065482116717
test/SRR27257797_1.fasta.gz	0.010334221162669903	0.014422946494823844	0.048335655420437953	0.01605627084887317	0.016141811478726474	0.016515629022864745	0.012106103585360491
test/SRR27257797_2.fasta.gz	0.009780124410839279	0.013566750401053014	0.04407113334142802	0.015232443323254748	0.015387806923543655	0.016343458052691898	0.011396150018670247
test/SRR27257846_1.fasta.gz	0.011901856347564427	0.01603230080183025	0.046269051456041155	0.017871064866358935	0.017799563629906874	0.018643091160623057	0.01316010572845383
test/SRR27257846_2.fasta.gz	0.011708035602321077	0.015722865905903462	0.04070773786335291	0.01780017322997236	0.01754170592877325	0.018425561394825245	0.01305071061500059
test/SRR27257887_1.fasta.gz	0.010304633757518746	0.014526324920199493	0.04762623743336521	0.016620445703620902	0.01613592181769061	0.017091426229073923	0.011773165029880498
test/SRR27257887_2.fasta.gz	0.010933471559547978	0.015033502460058162	0.04154227594044527	0.016578059328594946	0.01646748183088505	0.017335162094812534	0.012873946968659098
test/SRR28910762_1.fasta.gz	0.017437323835488797	0.020594856341878316	0.02526225283875707	0.022020842322546665	0.022153780480257793	0.023396946125051155	0.019000521982353087
test/SRR28910762_2.fasta.gz	0.017807614391842804	0.020570296057074566	0.02351388864121172	0.021631584920184355	0.022457265098239525	0.022754841698610122	0.018805924128093437
test/SRR28910780_1.fasta.gz	0.018794305570060524	0.02104267569856548	0.020848453928611083	0.021196620789337574	0.022644102138650944	0.022105129545974607	0.020935345985917612
test/SRR28910780_2.fasta.gz	0.01756194943924799	0.01996708502116171	0.01951388247006048	0.019894531317113058	0.021287678093430056	0.020637805037925887	0.020452466926901693
test/SRR28910782_1.fasta.gz	0.018458635854998302	0.01990052915526034	0.021405935340303134	0.021941849088794964	0.02127693615802266	0.021609149446446856	0.020659137282918027
test/SRR28910782_2.fasta.gz	0.018561002659985157	0.019324114551997014	0.02125993511820784	0.021157183645518406	0.021073543861762967	0.02081236545379271	0.020338574730512506
test/SRR28910784_1.fasta.gz	0.0186299469618987	0.019905096387124076	0.02072735060480399	0.022516928682096416	0.021912746958830533	0.02238025041303904	0.021058943974800733
test/SRR28910784_2.fasta.gz	0.01868064078160707	0.020670619690865116	0.02084376579455835	0.022051655414077734	0.022309603242636502	0.021861743093432737	0.02125024334396798
test/SRR28910785_1.fasta.gz	0.016681532670105963	0.02016556749180108	0.02972936156299279	0.022907477719172974	0.02177914738047901	0.023505646031227595	0.018482237082354098
test/SRR28910785_2.fasta.gz	0.01770861233000185	0.01978594020519812	0.026019737467072077	0.022180466015660948	0.021679386503090578	0.02232063788982139	0.01862778992531433
test/SRR28910791_1.fasta.gz	0.018634994283996724	0.021687733078544588	0.021037367863569127	0.022414325060219707	0.022454048154726992	0.02341749396037065	0.021061853984034852
test/SRR28910791_2.fasta.gz	0.01812241831180324	0.021308789049240755	0.020932498382424277	0.022507429866869808	0.022721400709973784	0.02291468769824892	0.020988716420102034
test/SRR28910794_1.fasta.gz	0.01839725453117545	0.022859902380531594	0.021412004274913254	0.023436291532149177	0.024126307312506243	0.02363552088000944	0.025926437649936664
test/SRR28910794_2.fasta.gz	0.017466974465950587	0.022085031897927782	0.018786452909680056	0.02118253726832147	0.022715142662286546	0.021990896878703405	0.024321101922559017
test/SRR27257327_1.fasta.gz	0.01768607069172412	0.020736023857719943	0.019837340372571097	0.01951629862410379	0.02263164228633043	0.01926807973336253	0.021956586675884182
test/SRR27257327_2.fasta.gz	0.016599939530663178	0.020515500833604382	0.018947303477796534	0.01974265641522748	0.021756433837383352	0.019909562458586952	0.022385171444985065
test/SRR27257341_1.fasta.gz	0.01705020987504182	0.022521279148169742	0.020868778540013025	0.021128475600517456	0.02390176550190888	0.01990096809854914	0.026645759412051263
